"_time",host,"database_name",command,"head_blocker","open_transactions",WaitType,"wait_time_s","session_id","query_text"
"2025-11-30T11:23:42.000+0800",CIAMSTBIDDB01,"am_audit","DBCC TABLE CHECK"," ",1,"e_waitPortOpen","56.59",129,"DECLARE @BlobEater VARBINARY(8000) SELECT @BlobEater = CheckIndex (ROWSET_COLUMN_FACT_BLOB) FROM { IRowset 0x50C355DCF1010000 } GROUP BY ROWSET_COLUMN_FACT_KEY >> WITH ORDER BY ROWSET_COLUMN_FACT_KEY, ROWSET_COLUMN_SLOT_ID, ROWSET_COLUMN_COMBINED_ID, ROWSET_COLUMN_FACT_BLOB OPTION (ORDER GROUP, MAXDOP 10)"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"181.98",359,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"310.63",185,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"331.77",460,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"331.92",275,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"332.31",277,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"415.35",570,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"453.95",424,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"483.12",114,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
"2025-11-30T11:21:24.000+0800",CIAMSTBIDDB01,"am_audit",INSERT," ",2,,"483.14",188,"(@P0 nvarchar(4000),@P1 nvarchar(4000),@P2 nvarchar(4000),@P3 nvarchar(4000),@P4 nvarchar(4000),@P5 nvarchar(4000),@P6 nvarchar(4000),@P7 nvarchar(4000),@P8 nvarchar(4000),@P9 nvarchar(4000),@P10 nvarchar(4000),@P11 nvarchar(4000))INSERT INTO am_auditauthentication ( result, principals, entries, component, context, eventname, realm, id, trackingids, userid, transactionid, timestamp_ ) VALUES ( @P0, @P1, @P2, @P3, @P4, @P5, @P6, @P7, @P8, @P9, @P10, @P11 )"
